type,prix,adresse,image_lien
chaussures,12 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3370357_uploaded_image1_1633470461.jpg
chaussures,12 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3370124_uploaded_image1_1633461260.jpg
chaussures,6 000CFA,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3365662_uploaded_image1_1633268172.jpg
chaussures,15 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3354895_uploaded_image1_1632752207.jpg
chaussures,8 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3349497_uploaded_image1_1632394857.jpg
chaussures,5 000CFA,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_3336753_uploaded_image1_1631736848.jpg
chaussures,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3331774_uploaded_image2_1631522808.jpeg
chaussures,7 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3327812_uploaded_image1_1631278298.jpg
chaussures,15 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3319920_uploaded_image1_1630947708.jpg
chaussures,7 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3316031_uploaded_image1_1630757466.jpg
chaussures,13 500CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3312395_uploaded_image1_1630601772.jpg
chaussures,2 500CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3305453_uploaded_image2_1630348767.jpeg
chaussures,13 500CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3288174_uploaded_image1_1629374418.jpg
chaussures,13 500CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3288168_uploaded_image1_1629374275.jpg
chaussures,13 500CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3288165_uploaded_image1_1629374192.jpg
chaussures,3 000CFA,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3267690_uploaded_image1_1628334320.jpg
chaussures,12 500CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3252340_uploaded_image1_1627653888.jpg
chaussures,15 000CFA,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3247099_uploaded_image1_1627387079.jpg
chaussures,7 000CFA,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_3231496_uploaded_image1_1626390253.jpg
chaussures,10 000CFA,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/thumb_3227293_uploaded_image1_1626223659.jpg
chaussures,15 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3224546_uploaded_image1_1626108022.jpg
chaussures,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3222222_uploaded_image1_1626008303.jpg
chaussures,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3219248_uploaded_image1_1625842846.jpg
chaussures,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3219232_uploaded_image1_1625842643.jpg
chaussures,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3219227_uploaded_image1_1625842539.jpg
chaussures,10 000CFA,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_3217628_uploaded_image1_1625766871.jpg
chaussures,10 000CFA,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_3217622_uploaded_image1_1625766711.jpg
chaussures,10 000CFA,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_3217486_uploaded_image1_1625761437.jpg
chaussures,10 000CFA,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_3217457_uploaded_image1_1625760969.jpg
chaussures,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3214895_uploaded_image1_1625663507.jpg
chaussures,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3214892_uploaded_image2_1625663433.jpeg
chaussures,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3202429_uploaded_image3_1625166497.jpeg
chaussures,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3196322_uploaded_image1_1624907984.jpg
chaussures,15 000CFA,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_3171528_uploaded_image1_1623678884.jpg
chaussures,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3163306_uploaded_image1_1623261796.jpg
chaussures,5 000CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3156703_uploaded_image1_1623001294.jpg
chaussures,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3141004_uploaded_image2_1622376414.jpeg
chaussures,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3141001_uploaded_image1_1622376331.jpg
chaussures,6 000CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3140539_uploaded_image1_1622331287.jpg
chaussures,5 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3138744_uploaded_image1_1622222944.jpg
chaussures,5 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3138741_uploaded_image1_1622222899.jpg
chaussures,6 000CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3136795_uploaded_image1_1622129786.jpg
chaussures,12 000CFA,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3128593_uploaded_image1_1621701550.jpg
chaussures,8 500CFA,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_3124327_uploaded_image1_1621494874.jpg
chaussures,5 000CFA,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3106484_uploaded_image1_1620567535.jpg
chaussures,2 500CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_3105886_uploaded_image1_1620525968.jpg
chaussures,6 000CFA,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3102441_uploaded_image1_1620372742.jpg
chaussures,6 000CFA,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3102432_uploaded_image1_1620372465.jpg
chaussures,3 500CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3102429_uploaded_image1_1620372293.jpg
chaussures,6 000CFA,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3102419_uploaded_image1_1620371811.jpg
chaussures,6 000CFA,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3102417_uploaded_image1_1620371690.jpg
chaussures,10 000CFA,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/thumb_3102122_uploaded_image1_1620341974.jpg
chaussures,50 000CFA,"Fann-Point E-Amitié, Dakar, Sénégal",https://images.coinafrique.com/thumb_3100228_uploaded_image1_1620285689.jpg
chaussures,Prix sur demande,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3099833_uploaded_image1_1620253098.jpg
chaussures,10 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3095584_uploaded_image1_1620089749.jpg
chaussures,15 000CFA,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/thumb_3093302_uploaded_image1_1620011941.jpg
chaussures,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3088810_uploaded_image1_1619817941.jpg
chaussures,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3088807_uploaded_image1_1619817848.jpg
chaussures,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3085707_uploaded_image1_1619658806.jpg
chaussures,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3085706_uploaded_image1_1619658731.jpg
chaussures,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3085703_uploaded_image1_1619658542.jpg
chaussures,5 500CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3084737_uploaded_image1_1619615814.jpg
chaussures,Prix sur demande,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3083915_uploaded_image1_1619572325.jpg
chaussures,10 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3077278_uploaded_image1_1619226701.jpg
chaussures,15 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3075527_uploaded_image1_1619145411.jpg
chaussures,5 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3071648_uploaded_image1_1619000211.jpg
chaussures,Prix sur demande,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_3071128_uploaded_image1_1618963694.jpg
chaussures,Prix sur demande,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_3060194_uploaded_image1_1618441376.jpg
chaussures,10 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3052212_uploaded_image1_1618089468.jpg
chaussures,8 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3048378_uploaded_image1_1617915277.jpg
chaussures,10 000CFA,"Ziguinchor, Sénégal",https://images.coinafrique.com/thumb_3047906_uploaded_image1_1617901111.jpg
chaussures,10 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3047901_uploaded_image1_1617900953.jpg
chaussures,10 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3047895_uploaded_image1_1617900785.jpg
chaussures,10 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3040951_uploaded_image1_1617626335.jpg
chaussures,10 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3040948_uploaded_image1_1617626252.jpg
chaussures,10 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3039898_uploaded_image1_1617564756.jpg
chaussures,10 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3039894_uploaded_image1_1617564682.jpg
chaussures,10 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3039890_uploaded_image1_1617564616.jpg
chaussures,10 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3039797_uploaded_image1_1617561525.jpg
chaussures,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3036158_uploaded_image1_1617387289.jpg
chaussures,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3036156_uploaded_image1_1617387240.jpg
chaussures,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3036155_uploaded_image1_1617387184.jpg
chaussures,12 000CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3032235_uploaded_image1_1617269518.jpg
chaussures,4 000CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3024586_uploaded_image1_1616871119.jpg
chaussures,5 000CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3024046_uploaded_image1_1616850690.jpg
chaussures,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3021292_uploaded_image1_1616699181.jpg
chaussures,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3021291_uploaded_image1_1616699088.jpg
chaussures,8 500CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3019231_uploaded_image1_1616610393.jpg
chaussures,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3017496_uploaded_image1_1616529866.jpg
chaussures,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3017343_uploaded_image1_1616522893.jpg
chaussures,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3017342_uploaded_image1_1616522840.jpg
chaussures,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3015628_uploaded_image1_1616441305.jpg
chaussures,5 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3012388_uploaded_image1_1616265482.jpg
chaussures,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3010551_uploaded_image1_1616171723.jpg
chaussures,Prix sur demande,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3007072_uploaded_image1_1615998986.jpg
chaussures,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3006541_uploaded_image1_1615983073.jpg
chaussures,8 500CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3004980_uploaded_image1_1615909281.jpg
chaussures,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3000024_uploaded_image1_1615644889.jpg
chaussures,8 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2998854_uploaded_image1_1615573131.jpg
chaussures,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2972750_uploaded_image1_1614348026.jpg
chaussures,6 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2972549_uploaded_image1_1614340377.jpg
chaussures,6 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2972548_uploaded_image1_1614340301.jpg
chaussures,3 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2956562_uploaded_image1_1613573380.jpg
chaussures,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2942252_uploaded_image1_1612898624.jpg
chaussures,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_2942163_uploaded_image1_1612894677.jpg
chaussures,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_2942161_uploaded_image1_1612894618.jpg
chaussures,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2942148_uploaded_image1_1612894020.jpg
chaussures,20 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_2934921_uploaded_image1_1612567043.jpg
chaussures,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_2924613_uploaded_image1_1612202808.jpg
chaussures,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_2924609_uploaded_image1_1612202719.jpg
chaussures,1 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2905159_uploaded_image1_1611266722.jpg
chaussures,30 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2896647_uploaded_image1_1610917261.jpg
chaussures,25 000CFA,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2883679_uploaded_image1_1610381004.jpg
chaussures,25 000CFA,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2883672_uploaded_image1_1610380885.jpg
chaussures,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_2867107_uploaded_image1_1609753243.jpg
chaussures,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_2862808_uploaded_image1_1609520465.jpg
chaussures,2 500CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_2847269_uploaded_image1_1608653733.jpg
chaussures,10 000CFA,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_2837971_uploaded_image1_1608232681.jpg
chaussures,10 000CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_2831294_uploaded_image1_1607984493.jpg
chaussures,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_2830947_uploaded_image1_1607971324.jpg
chaussures,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2822660_uploaded_image1_1607610140.jpg
chaussures,Prix sur demande,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_2818578_uploaded_image1_1607458128.jpg
chaussures,5 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_2812381_uploaded_image1_1607243451.jpg
chaussures,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_2812377_uploaded_image1_1607243252.jpg
chaussures,15 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_2810613_uploaded_image1_1607160786.jpg
chaussures,2 500CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2802614_uploaded_image1_1606904602.jpg
chaussures,3 000CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_2801602_uploaded_image1_1606862013.jpg
chaussures,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2798841_uploaded_image1_1606808767.jpg
chaussures,10 000CFA,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_2797680_uploaded_image1_1606753722.jpg
chaussures,3 000CFA,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_2795704_uploaded_image1_1606681411.jpg
chaussures,6 000CFA,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_2795343_uploaded_image1_1606666445.jpg
chaussures,22 500CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2789511_uploaded_image1_1606408266.jpg
chaussures,13 000CFA,"Ziguinchor, Sénégal",https://images.coinafrique.com/thumb_2772389_uploaded_image1_1605772309.jpg
chaussures,15 000CFA,"Ziguinchor, Sénégal",https://images.coinafrique.com/thumb_2772383_uploaded_image1_1605772057.jpg
chaussures,10 000CFA,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_2765779_uploaded_image1_1605531902.jpg
chaussures,2 500CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2762753_uploaded_image1_1605397699.jpg
chaussures,2 000CFA,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_2752149_uploaded_image1_1605019568.jpg
chaussures,2 500CFA,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_2752137_uploaded_image1_1605019378.jpg
chaussures,3 000CFA,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_2752129_uploaded_image1_1605019198.jpg
chaussures,7 500CFA,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_2752111_uploaded_image1_1605018817.jpg
chaussures,15 000CFA,"Kolda, Sénégal",https://images.coinafrique.com/thumb_2749776_uploaded_image1_1604935997.jpg
chaussures,10 000CFA,"Patte d'oie, Dakar, Sénégal",https://images.coinafrique.com/thumb_2749342_uploaded_image1_1604925569.jpg
chaussures,15 000CFA,"Hann Bel-Air, Hann / Bel Air (Dakar), Sénégal",https://images.coinafrique.com/thumb_2747212_uploaded_image1_1604838947.jpg
chaussures,15 000CFA,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_2744527_uploaded_image1_1604704184.jpg
chaussures,7 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2740384_uploaded_image1_1604582455.jpg
chaussures,7 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2740383_uploaded_image1_1604582418.jpg
chaussures,Prix sur demande,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_2738977_uploaded_image1_1604527399.jpg
chaussures,12 000CFA,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_2735476_uploaded_image1_1604424098.jpg
chaussures,10 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2734564_uploaded_image1_1604405272.jpg
chaussures,3 500CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2734509_uploaded_image1_1604404615.jpg
chaussures,2 500CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2733477_uploaded_image1_1604363169.jpg
chaussures,10 000CFA,"Patte d'oie, Dakar, Sénégal",https://images.coinafrique.com/thumb_2732252_uploaded_image1_1604327384.jpg
chaussures,Prix sur demande,"Mamelles, Dakar, Sénégal",https://images.coinafrique.com/thumb_2726794_uploaded_image1_1604060597.jpg
chaussures,8 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2726067_uploaded_image1_1604015534.jpg
chaussures,2 500CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2720321_uploaded_image1_1603756962.jpg
chaussures,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2717389_uploaded_image1_1603638267.jpg
chaussures,Prix sur demande,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_2710760_uploaded_image1_1603327864.jpg
chaussures,Prix sur demande,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_2705566_uploaded_image1_1603128488.jpg
chaussures,3 000CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2686221_uploaded_image1_1602375459.jpg
chaussures,10 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2671653_uploaded_image1_1601824422.jpg
chaussures,3 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_2658958_uploaded_image1_1601383110.jpg
chaussures,3 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_2658953_uploaded_image1_1601383073.jpg
chaussures,3 000CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2655658_uploaded_image1_1601252815.jpg
chaussures,5 000CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2646040_uploaded_image1_1600852986.jpg
chaussures,3 000CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2642974_uploaded_image1_1600732549.jpg
chaussures,3 000CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2629141_uploaded_image1_1600221342.jpg
chaussures,3 000CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2623386_uploaded_image1_1600019061.jpg
chaussures,6 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2621862_uploaded_image1_1599941553.jpg
chaussures,6 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2621852_uploaded_image1_1599941341.jpg
chaussures,6 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2621850_uploaded_image1_1599941226.jpg
chaussures,6 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2621842_uploaded_image1_1599941018.jpg
chaussures,6 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2621836_uploaded_image1_1599940895.jpg
chaussures,6 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2621830_uploaded_image1_1599940781.jpg
chaussures,3 000CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2612829_uploaded_image1_1599648926.jpg
chaussures,3 000CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2606174_uploaded_image1_1599441065.jpg
chaussures,3 000CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2601784_uploaded_image1_1599263254.jpg
chaussures,Prix sur demande,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_2594069_uploaded_image1_1599042727.jpg
chaussures,8 000CFA,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_2584194_uploaded_image1_1598703235.jpg
chaussures,Prix sur demande,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_2543182_uploaded_image1_1597411837.jpg
chaussures,Prix sur demande,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_2530121_uploaded_image1_1597069575.jpg
chaussures,Prix sur demande,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_2526613_uploaded_image1_1596969629.jpg
chaussures,6 000CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2486553_uploaded_image1_1595806629.jpg
chaussures,6 000CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2484023_uploaded_image1_1595729844.jpg
chaussures,6 000CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2484019_uploaded_image1_1595729648.jpg
chaussures,7 500CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2484015_uploaded_image1_1595729350.jpg
chaussures,5 000CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2484004_uploaded_image1_1595729080.jpg
chaussures,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2481675_uploaded_image1_1595675783.jpg
chaussures,8 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2480205_uploaded_image1_1595631053.jpg
chaussures,8 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2480204_uploaded_image1_1595631025.jpg
chaussures,8 500CFA,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/thumb_2477046_uploaded_image1_1595580779.jpg
chaussures,7 500CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2476350_uploaded_image1_1595551356.jpg
chaussures,5 000CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2476339_uploaded_image1_1595551015.jpg
chaussures,6 000CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2472307_uploaded_image1_1595468941.jpg
chaussures,6 000CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2472298_uploaded_image1_1595468772.jpg
chaussures,6 000CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2472283_uploaded_image1_1595468382.jpg
chaussures,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2460623_uploaded_image1_1595239531.jpg
chaussures,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2460595_uploaded_image1_1595239204.jpg
chaussures,6 000CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2456502_uploaded_image1_1595118562.jpg
chaussures,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2452832_uploaded_image1_1595021290.jpg
chaussures,Prix sur demande,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_2447627_uploaded_image1_1594918005.jpg
chaussures,6 000CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2444887_uploaded_image1_1594863625.jpg
chaussures,4 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2444525_uploaded_image1_1594854180.jpg
chaussures,6 000CFA,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_2443725_uploaded_image1_1594838891.jpg
chaussures,5 500CFA,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_2443709_uploaded_image1_1594838430.jpg
chaussures,Prix sur demande,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_2443671_uploaded_image1_1594837680.jpg
chaussures,6 000CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2443093_uploaded_image1_1594828501.jpg
chaussures,12 000CFA,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_2439527_uploaded_image1_1594751426.jpg
chaussures,8 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2431711_uploaded_image1_1594596062.jpg
chaussures,8 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2431710_uploaded_image1_1594596033.jpg
