type,prix,adresse,image_lien
habits,850 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5371023_uploaded_image2_1749727035.jpeg
habits,18 000CFA,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_5333594_uploaded_image1_1747550498.jpg
habits,12 000CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_5369347_uploaded_image1_1749639509.jpg
habits,8 000CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_5369345_uploaded_image1_1749639320.jpg
habits,15 000CFA,"Mamelles, Dakar, Sénégal",https://images.coinafrique.com/thumb_5369272_uploaded_image1_1749637388.jpg
habits,15 000CFA,"Mamelles, Dakar, Sénégal",https://images.coinafrique.com/thumb_5369213_uploaded_image1_1749635653.jpg
habits,70 000CFA,"Almadies 2, Dakar, Sénégal",https://images.coinafrique.com/thumb_5344920_uploaded_image1_1748197678.jpg
habits,70 000CFA,"Almadies 2, Dakar, Sénégal",https://images.coinafrique.com/thumb_5344910_uploaded_image1_1748197232.jpg
habits,70 000CFA,"Almadies 2, Dakar, Sénégal",https://images.coinafrique.com/thumb_5344903_uploaded_image1_1748196689.jpg
habits,70 000CFA,"Almadies 2, Dakar, Sénégal",https://images.coinafrique.com/thumb_5344887_uploaded_image1_1748196047.jpg
habits,13 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5351562_uploaded_image1_1748560606.jpg
habits,13 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5351554_uploaded_image1_1748560284.jpg
habits,14 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5357470_uploaded_image1_1748906567.jpg
habits,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5357466_uploaded_image1_1748906493.jpg
habits,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5357459_uploaded_image1_1748906269.jpg
habits,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5357461_uploaded_image1_1748906332.jpg
habits,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5357457_uploaded_image1_1748906197.jpg
habits,3 500CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5357449_uploaded_image1_1748905981.jpg
habits,5 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5357430_uploaded_image1_1748905355.jpg
habits,6 500CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5357427_uploaded_image1_1748905276.jpg
habits,13 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5357423_uploaded_image1_1748905074.jpg
habits,7 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5357414_uploaded_image1_1748904730.jpg
habits,5 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5357415_uploaded_image1_1748904812.jpg
habits,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5362521_uploaded_image1_1749164209.jpg
habits,4 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5362524_uploaded_image1_1749164390.jpg
habits,4 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5362523_uploaded_image1_1749164333.jpg
habits,13 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5362519_uploaded_image1_1749164046.jpg
habits,4 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5362515_uploaded_image1_1749163756.jpg
habits,6 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5362512_uploaded_image1_1749163626.jpg
habits,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5355513_uploaded_image1_1748816312.jpg
habits,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5355495_uploaded_image1_1748815778.jpg
habits,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5355482_uploaded_image1_1748815370.jpg
habits,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5342589_uploaded_image1_1748032420.jpg
habits,4 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5342579_uploaded_image1_1748031848.jpg
habits,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5330135_uploaded_image1_1747337609.jpg
habits,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5330133_uploaded_image1_1747337550.jpg
habits,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5330130_uploaded_image1_1747337463.jpg
habits,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5348419_uploaded_image1_1748373207.jpg
habits,7 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5348426_uploaded_image1_1748373420.jpg
habits,7 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5348424_uploaded_image1_1748373374.jpg
habits,10 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5348408_uploaded_image1_1748372963.jpg
habits,5 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5329860_uploaded_image1_1747329043.jpg
habits,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5329857_uploaded_image1_1747328991.jpg
habits,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5339081_uploaded_image1_1747848546.jpg
habits,12 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5329829_uploaded_image1_1747328462.jpg
habits,9 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5352603_uploaded_image1_1748628451.jpg
habits,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5339063_uploaded_image1_1747848156.jpg
habits,13 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5352605_uploaded_image1_1748628506.jpg
habits,6 500CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5352610_uploaded_image1_1748628604.jpg
habits,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5339069_uploaded_image1_1747848287.jpg
habits,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5339058_uploaded_image1_1747847985.jpg
habits,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5339045_uploaded_image1_1747847625.jpg
habits,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5339051_uploaded_image1_1747847720.jpg
habits,7 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5352592_uploaded_image1_1748628052.jpg
habits,13 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5352588_uploaded_image1_1748628000.jpg
habits,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5344854_uploaded_image1_1748194219.jpg
habits,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5344842_uploaded_image1_1748193885.jpg
habits,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5344841_uploaded_image1_1748193824.jpg
habits,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5344831_uploaded_image1_1748193541.jpg
habits,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5344833_uploaded_image1_1748193584.jpg
habits,6 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5348292_uploaded_image1_1748367024.jpg
habits,16 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5348285_uploaded_image1_1748366695.jpg
habits,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5348287_uploaded_image1_1748366732.jpg
habits,12 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5326094_uploaded_image1_1747153147.jpg
habits,6 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5326080_uploaded_image1_1747152559.jpg
habits,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5326083_uploaded_image1_1747152731.jpg
habits,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5326067_uploaded_image1_1747152167.jpg
habits,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5335721_uploaded_image1_1747671590.jpg
habits,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5335724_uploaded_image1_1747671672.jpg
habits,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5335705_uploaded_image1_1747671181.jpg
habits,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5335709_uploaded_image1_1747671238.jpg
habits,5 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5358869_uploaded_image1_1748970821.jpg
habits,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5358863_uploaded_image1_1748970741.jpg
habits,5 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5334146_uploaded_image1_1747583668.jpg
habits,10 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5321522_uploaded_image1_1746889876.jpg
habits,5 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5334143_uploaded_image1_1747583609.jpg
habits,5 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5334137_uploaded_image1_1747583506.jpg
habits,5 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5334139_uploaded_image1_1747583571.jpg
habits,9 500CFA,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_5364994_uploaded_image1_1749376854.jpg
habits,5 000CFA,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_5364974_uploaded_image1_1749376464.jpg
habits,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5320644_uploaded_image1_1746830346.jpg
habits,5 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5320652_uploaded_image1_1746830643.jpg
habits,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5320629_uploaded_image1_1746829743.jpg
habits,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5318674_uploaded_image1_1746735167.jpg
habits,15 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5318670_uploaded_image1_1746734969.jpg
habits,25 000CFA,"Almadies 2, Dakar, Sénégal",https://images.coinafrique.com/thumb_5346271_uploaded_image1_1748268399.jpg
habits,25 000CFA,"Almadies 2, Dakar, Sénégal",https://images.coinafrique.com/thumb_5346211_uploaded_image1_1748266571.jpg
habits,5 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5314920_uploaded_image1_1746554358.jpg
habits,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5314919_uploaded_image1_1746554270.jpg
habits,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5314904_uploaded_image1_1746553879.jpg
habits,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5314912_uploaded_image1_1746554095.jpg
habits,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5314908_uploaded_image1_1746554002.jpg
habits,40 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5360278_uploaded_image1_1749046194.jpg
habits,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5313316_uploaded_image1_1746471140.jpg
habits,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5313321_uploaded_image1_1746471279.jpg
habits,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5313236_uploaded_image1_1746467678.jpg
habits,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5310613_uploaded_image1_1746312787.jpg
habits,7 500CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5306801_uploaded_image1_1746115281.jpg
habits,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5305847_uploaded_image1_1746059808.jpg
habits,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5305845_uploaded_image1_1746059687.jpg
habits,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5305848_uploaded_image1_1746059890.jpg
habits,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5305840_uploaded_image1_1746059319.jpg
habits,11 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5308578_uploaded_image1_1746204180.jpg
habits,3 500CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5305181_uploaded_image1_1746024944.jpg
habits,9 000CFA,"Mariste, Dakar, Sénégal",https://images.coinafrique.com/thumb_5350993_uploaded_image1_1748526930.jpg
habits,75 500CFA,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_5349883_uploaded_image1_1748450338.jpg
habits,7 000CFA,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_5348769_uploaded_image1_1748394151.jpg
habits,7 000CFA,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_5348768_uploaded_image1_1748394074.jpg
habits,7 000CFA,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_5348767_uploaded_image1_1748393966.jpg
habits,7 000CFA,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_5348766_uploaded_image1_1748393850.jpg
habits,10 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5302306_uploaded_image1_1745866564.jpg
habits,Prix sur demande,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_5348515_uploaded_image1_1748378639.jpg
habits,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5299478_uploaded_image1_1745669665.jpg
habits,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5299466_uploaded_image1_1745669166.jpg
habits,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5299455_uploaded_image1_1745668917.jpg
habits,12 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5299457_uploaded_image1_1745668962.jpg
habits,12 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5299464_uploaded_image1_1745669098.jpg
habits,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5299462_uploaded_image1_1745669058.jpg
habits,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5299472_uploaded_image1_1745669456.jpg
habits,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5299471_uploaded_image1_1745669398.jpg
habits,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5299451_uploaded_image1_1745668861.jpg
habits,5 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5343507_uploaded_image1_1748092409.jpg
habits,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5296721_uploaded_image1_1745512439.jpg
