type,prix,adresse,image_lien
habits,4 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4394815_uploaded_image1_1695942580.jpg
habits,4 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4394813_uploaded_image1_1695942485.jpg
habits,6 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4397937_uploaded_image1_1696183097.jpg
habits,15 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4430601_uploaded_image1_1698283193.jpg
habits,2 500CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4421455_uploaded_image1_1697627353.jpg
habits,Prix sur demande,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_4416818_uploaded_image3_1697296868.jpeg
habits,2 500CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4405127_uploaded_image1_1696582094.jpg
habits,1 500CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4405119_uploaded_image1_1696581900.jpg
habits,13 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4402991_uploaded_image1_1696452237.jpg
habits,14 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4402284_uploaded_image1_1696423054.jpg
habits,4 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4350530_uploaded_image1_1692994986.jpg
habits,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4381693_uploaded_image1_1695062191.jpg
habits,9 300CFA,"Ngor, Dakar, Sénégal",https://images.coinafrique.com/thumb_4342288_uploaded_image1_1692460517.jpg
habits,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4375138_uploaded_image1_1694611073.jpg
habits,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4375129_uploaded_image1_1694610764.jpg
habits,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4375124_uploaded_image1_1694610661.jpg
habits,15 300CFA,"Ngor, Dakar, Sénégal",https://images.coinafrique.com/thumb_4340725_uploaded_image1_1692365333.jpg
habits,9 000CFA,"Ngor, Dakar, Sénégal",https://images.coinafrique.com/thumb_4340716_uploaded_image1_1692364927.jpg
habits,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4333845_uploaded_image1_1691951676.jpg
habits,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4330580_uploaded_image1_1691701473.jpg
habits,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4330576_uploaded_image1_1691701385.jpg
habits,4 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4327566_uploaded_image1_1691526561.jpg
habits,2 000CFA,"Thies, Sénégal",https://images.coinafrique.com/thumb_4344836_uploaded_image1_1692651906.jpg
habits,2 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4314416_uploaded_image1_1690724018.jpg
habits,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4338195_uploaded_image1_1692223604.jpg
habits,8 500CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4288629_uploaded_image1_1688997320.jpg
habits,6 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4316063_uploaded_image2_1690843428.jpeg
habits,15 000CFA,"Ngor, Dakar, Sénégal",https://images.coinafrique.com/thumb_4304204_uploaded_image1_1690023768.jpg
habits,8 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4268608_uploaded_image1_1687563200.jpg
habits,8 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4268605_uploaded_image1_1687563103.jpg
habits,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4267930_uploaded_image1_1687524110.jpg
habits,10 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4267915_uploaded_image1_1687523597.jpg
habits,8 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4266992_uploaded_image1_1687458981.jpg
habits,7 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4265951_uploaded_image1_1687419299.jpg
habits,6 500CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4284180_uploaded_image2_1688677380.jpeg
habits,Prix sur demande,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_4280858_uploaded_image1_1688492406.jpg
habits,Prix sur demande,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_4273754_uploaded_image1_1687981649.jpg
habits,10 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4267451_uploaded_image1_1687487532.jpg
habits,13 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4224162_uploaded_image1_1684629308.jpg
habits,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4258723_uploaded_image1_1686906445.jpg
habits,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4258722_uploaded_image3_1686906376.jpeg
habits,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4258717_uploaded_image2_1686906277.jpeg
habits,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4258716_uploaded_image1_1686906201.jpg
habits,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4258714_uploaded_image1_1686906133.jpg
habits,Prix sur demande,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4236342_uploaded_image1_1685480812.jpg
habits,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4223428_uploaded_image1_1684582026.jpg
habits,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4223425_uploaded_image3_1684581867.jpeg
habits,12 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4172007_uploaded_image1_1681208524.jpg
habits,15 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4168633_uploaded_image1_1680958304.jpg
habits,15 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4168626_uploaded_image1_1680958148.jpg
habits,20 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4167331_uploaded_image1_1680874307.jpg
habits,18 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4167321_uploaded_image1_1680873861.jpg
habits,20 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4167311_uploaded_image1_1680873676.jpg
habits,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4166510_uploaded_image1_1680822103.jpg
habits,1 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4165543_uploaded_image1_1680781784.jpg
habits,7 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4157493_uploaded_image1_1680338403.jpg
habits,4 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4153014_uploaded_image1_1680040385.jpg
habits,10 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4153017_uploaded_image1_1680040477.jpg
habits,8 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4154892_uploaded_image1_1680171892.jpg
habits,8 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4154884_uploaded_image1_1680171641.jpg
habits,9 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4154876_uploaded_image1_1680171312.jpg
habits,6 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4154870_uploaded_image1_1680171128.jpg
habits,7 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4154864_uploaded_image1_1680170947.jpg
habits,6 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4154867_uploaded_image1_1680171042.jpg
habits,10 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4154854_uploaded_image1_1680170186.jpg
habits,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4187195_uploaded_image1_1682250912.jpg
habits,2 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4126921_uploaded_image1_1678367548.jpg
habits,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4158777_uploaded_image1_1680396815.jpg
habits,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4158775_uploaded_image1_1680396659.jpg
habits,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4158770_uploaded_image1_1680396418.jpg
habits,5 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4117238_uploaded_image1_1677785061.jpg
habits,8 000CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4150089_uploaded_image1_1679864882.jpg
habits,10 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4101121_uploaded_image1_1676811904.jpg
habits,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4111932_uploaded_image1_1677528700.jpg
habits,5 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4065291_uploaded_image1_1674673177.jpg
habits,8 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4060125_uploaded_image1_1674340224.jpg
habits,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4044065_uploaded_image1_1673390538.jpg
habits,10 000CFA,"Sicap foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_4083613_uploaded_image2_1675754458.jpeg
habits,4 000CFA,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_4083084_uploaded_image1_1675711069.jpg
habits,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4042129_uploaded_image1_1673293586.jpg
habits,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4042132_uploaded_image1_1673293667.jpg
habits,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4038305_uploaded_image1_1673043715.jpg
habits,6 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4072975_uploaded_image1_1675197514.jpg
habits,1 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4072974_uploaded_image1_1675197428.jpg
habits,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4072973_uploaded_image1_1675197383.jpg
habits,3 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4072972_uploaded_image1_1675197339.jpg
habits,6 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4072971_uploaded_image1_1675197283.jpg
habits,8 500CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4034624_uploaded_image1_1672861115.jpg
habits,8 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4033667_uploaded_image1_1672829952.jpg
habits,8 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4033672_uploaded_image1_1672830064.jpg
habits,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4028243_uploaded_image1_1672407438.jpg
habits,1 000CFA,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4061049_uploaded_image1_1674420676.jpg
habits,1 000CFA,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4061042_uploaded_image1_1674420399.jpg
habits,500CFA,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4061027_uploaded_image1_1674419234.jpg
habits,3 000CFA,"Thies, Sénégal",https://images.coinafrique.com/thumb_4054351_uploaded_image1_1673991497.jpg
habits,8 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4011467_uploaded_image1_1671194364.jpg
habits,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4010007_uploaded_image1_1671112400.jpg
habits,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3997872_uploaded_image1_1670412272.jpg
habits,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3996986_uploaded_image1_1670352146.jpg
habits,8 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3993222_uploaded_image1_1670158523.jpg
habits,8 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3992649_uploaded_image1_1670106947.jpg
habits,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3985573_uploaded_image1_1669758455.jpg
habits,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3980382_uploaded_image1_1669402241.jpg
habits,7 500CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3981018_uploaded_image1_1669456009.jpg
habits,7 500CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3980114_uploaded_image1_1669389815.jpg
habits,3 000CFA,"Bambey, Sénégal",https://images.coinafrique.com/thumb_4010206_uploaded_image1_1671121329.jpg
habits,8 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3963440_uploaded_image1_1668361934.jpg
habits,8 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3963439_uploaded_image1_1668361869.jpg
habits,1 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4000087_uploaded_image1_1670513612.jpg
habits,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4000076_uploaded_image2_1670513327.jpeg
habits,10 000CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_3991237_uploaded_image1_1670029654.jpg
habits,28 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3990865_uploaded_image1_1670005692.jpg
habits,27 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3990863_uploaded_image1_1670005513.jpg
habits,28 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3990860_uploaded_image1_1670005358.jpg
habits,Prix sur demande,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3981315_uploaded_image1_1669469071.jpg
habits,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3933191_uploaded_image1_1666560773.jpg
habits,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3968398_uploaded_image1_1668639636.jpg
habits,10 000CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_3954905_uploaded_image1_1667839511.jpg
habits,8 500CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3913283_uploaded_image1_1665352048.jpg
habits,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3913279_uploaded_image1_1665351880.jpg
habits,4 000CFA,"Cambérène, Dakar, Sénégal",https://images.coinafrique.com/thumb_3941399_uploaded_image1_1667092572.jpg
habits,8 500CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3883008_uploaded_image1_1663536149.jpg
habits,9 000CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3919617_uploaded_image1_1665702485.jpg
habits,10 000CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3919579_uploaded_image1_1665700272.jpg
habits,2 000CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3919556_uploaded_image2_1665704351.jpeg
habits,5 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3913936_uploaded_image1_1665405195.jpg
habits,7 500CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3913465_uploaded_image3_1665377950.jpeg
habits,10 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3913427_uploaded_image1_1665364741.jpg
habits,11 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3913424_uploaded_image1_1665364359.jpg
habits,9 000CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3861861_uploaded_image1_1662248159.jpg
habits,7 000CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3899030_uploaded_image1_1664501471.jpg
habits,6 500CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3899029_uploaded_image1_1664501377.jpg
habits,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3858243_uploaded_image1_1662081635.jpg
habits,16 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3895855_uploaded_image1_1664312610.jpg
habits,6 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3874861_uploaded_image1_1662992831.jpg
habits,5 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3874843_uploaded_image1_1662992214.jpg
habits,16 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3886071_uploaded_image2_1663709027.jpeg
habits,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3836735_uploaded_image1_1660867040.jpg
habits,5 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3829807_uploaded_image1_1660481871.jpg
habits,5 500CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3826455_uploaded_image1_1660258744.jpg
habits,3 000CFA,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3871259_uploaded_image1_1662747991.jpg
habits,3 000CFA,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3871253_uploaded_image1_1662747853.jpg
habits,5 500CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3818666_uploaded_image1_1659825338.jpg
habits,Prix sur demande,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3862904_uploaded_image1_1662326635.jpg
habits,10 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3853493_uploaded_image1_1661883220.jpg
habits,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3853488_uploaded_image1_1661883039.jpg
habits,1 500CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3813301_uploaded_image1_1659543149.jpg
habits,5 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3813274_uploaded_image1_1659542533.jpg
habits,Prix sur demande,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3808232_uploaded_image1_1659347593.jpg
habits,Prix sur demande,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3848809_uploaded_image1_1661581124.jpg
habits,3 000CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3841152_uploaded_image1_1661173639.jpg
habits,6 000CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3841108_uploaded_image1_1661172378.jpg
habits,Prix sur demande,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3831624_uploaded_image1_1660600357.jpg
habits,3 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3785558_uploaded_image1_1657883008.jpg
habits,8 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3785563_uploaded_image1_1657883218.jpg
habits,8 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3785562_uploaded_image1_1657883147.jpg
habits,8 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3785559_uploaded_image1_1657883070.jpg
habits,7 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3785557_uploaded_image1_1657882962.jpg
habits,2 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3825327_uploaded_image1_1660216212.jpg
habits,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3778201_uploaded_image1_1657304423.jpg
habits,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3775607_uploaded_image1_1657150534.jpg
habits,Prix sur demande,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3799617_uploaded_image1_1658807678.jpg
habits,27 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3795696_uploaded_image1_1658520434.jpg
habits,10 000CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_3794471_uploaded_image1_1658452420.jpg
habits,Prix sur demande,"Patte d'oie, Dakar, Sénégal",https://images.coinafrique.com/thumb_3794079_uploaded_image1_1658423773.jpg
habits,8 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3754887_uploaded_image1_1655981354.jpg
habits,7 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3754885_uploaded_image1_1655981294.jpg
habits,8 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3754884_uploaded_image1_1655981242.jpg
habits,8 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3754882_uploaded_image1_1655981151.jpg
habits,5 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3753646_uploaded_image1_1655912715.jpg
habits,12 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3753641_uploaded_image1_1655912626.jpg
habits,4 000CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3768719_uploaded_image1_1656779104.jpg
habits,Prix sur demande,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3786149_uploaded_image1_1657906956.jpg
habits,8 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3781038_uploaded_image1_1657571200.jpg
habits,Prix sur demande,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3778481_uploaded_image1_1657328456.jpg
habits,10 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3735826_uploaded_image1_1654860349.jpg
habits,6 000CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3768713_uploaded_image1_1656778816.jpg
habits,Prix sur demande,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3761395_uploaded_image3_1656377774.jpeg
habits,Prix sur demande,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3761389_uploaded_image2_1656377165.jpeg
habits,5 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3718353_uploaded_image1_1653956742.jpg
habits,15 000CFA,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/thumb_3758410_uploaded_image1_1656180793.jpg
habits,1 500CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3715721_uploaded_image1_1653759789.jpg
habits,3 500CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3715720_uploaded_image1_1653759706.jpg
habits,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3754830_uploaded_image2_1655979401.jpeg
habits,Prix sur demande,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3752169_uploaded_image1_1655824879.jpg
habits,Prix sur demande,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3752164_uploaded_image1_1655824806.jpg
habits,Prix sur demande,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3752161_uploaded_image1_1655824706.jpg
habits,8 000CFA,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3748327_uploaded_image1_1655569010.jpg
habits,8 000CFA,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3748323_uploaded_image1_1655568941.jpg
habits,4 000CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3696815_uploaded_image1_1652610668.jpg
habits,5 000CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3696811_uploaded_image1_1652610569.jpg
habits,13 000CFA,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3737365_uploaded_image1_1654951147.jpg
habits,13 000CFA,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3737301_uploaded_image1_1654947992.jpg
habits,15 000CFA,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3737294_uploaded_image1_1654947755.jpg
habits,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3733511_uploaded_image1_1654724106.jpg
habits,Prix sur demande,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3729543_uploaded_image1_1654534141.jpg
habits,6 000CFA,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3729345_uploaded_image3_1654526905.jpeg
habits,6 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3673213_uploaded_image1_1651156015.jpg
habits,6 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3673212_uploaded_image1_1651155978.jpg
habits,6 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3673203_uploaded_image1_1651155807.jpg
habits,6 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3673206_uploaded_image1_1651155861.jpg
habits,6 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3673211_uploaded_image1_1651155934.jpg
habits,2 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3712737_uploaded_image3_1653571946.jpeg
habits,15 000CFA,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_3672756_uploaded_image1_1651141428.jpg
habits,Prix sur demande,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_3672032_uploaded_image1_1651083312.jpg
habits,6 000CFA,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_3671743_uploaded_image1_1651068678.jpg
habits,2 500CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3707988_uploaded_image1_1653309121.jpg
habits,12 000CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3704629_uploaded_image1_1653065510.jpg
habits,12 000CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3704614_uploaded_image1_1653065088.jpg
habits,7 500CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3662746_uploaded_image1_1650485578.jpg
habits,4 000CFA,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3688104_uploaded_image1_1652108689.jpg
habits,4 000CFA,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3686501_uploaded_image1_1652014242.jpg
habits,5 000CFA,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3686470_uploaded_image1_1652012110.jpg
habits,2 000CFA,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3633973_uploaded_image1_1648897973.jpg
habits,2 000CFA,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3633963_uploaded_image1_1648897720.jpg
habits,30 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3664445_uploaded_image2_1650586926.jpeg
habits,4 000CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3663950_uploaded_image3_1650558634.jpeg
habits,40 000CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3663943_uploaded_image1_1650558284.jpg
